-2.80968750000000000000000000000000000000000000000000000000000000000000000000002e-01 -2.653593749999999999999999999999999999999999999999999999999999999999999999999966e-01 3.766178699612773150166898269652071357414678266408069536621190136618738403363887e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455610992e-01 1
-2.80968750000000000000000000000000000000000000000000000000000000000000000000002e-01 -2.73164062499999999999999999999999999999999999999999999999999999999999999999995e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455610949e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734479e-01 1
-2.80968750000000000000000000000000000000000000000000000000000000000000000000002e-01 -2.73164062499999999999999999999999999999999999999999999999999999999999999999995e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734436e-01 3.92949081698724154800024167268042228599792514755624647299602449038477050785801e-01 1
-2.731640624999999999999999999999999999999999999999999999999999999999999999999993e-01 -2.653593749999999999999999999999999999999999999999999999999999999999999999999923e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455610949e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734479e-01 1
-2.731640624999999999999999999999999999999999999999999999999999999999999999999993e-01 -2.653593749999999999999999999999999999999999999999999999999999999999999999999923e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734436e-01 3.92949081698724154800024167268042228599792514755624647299602449038477050785801e-01 0
-2.653593750000000000000000000000000000000000000000000000000000000000000000000009e-01 -2.575546875000000000000000000000000000000000000000000000000000000000000000000026e-01 3.766178699612773150166898269652071357414678266408069536621190136618738403363887e-01 3.807006728956390249625234120409159089560489986695113770714898725060246429487504e-01 1
-2.653593750000000000000000000000000000000000000000000000000000000000000000000009e-01 -2.575546875000000000000000000000000000000000000000000000000000000000000000000026e-01 3.807006728956390249625234120409159089560489986695113770714898725060246429487461e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455611035e-01 0
-2.575546875000000000000000000000000000000000000000000000000000000000000000000069e-01 -2.497500000000000000000000000000000000000000000000000000000000000000000000000042e-01 3.766178699612773150166898269652071357414678266408069536621190136618738403363887e-01 3.807006728956390249625234120409159089560489986695113770714898725060246429487504e-01 0
-2.575546875000000000000000000000000000000000000000000000000000000000000000000069e-01 -2.497500000000000000000000000000000000000000000000000000000000000000000000000042e-01 3.807006728956390249625234120409159089560489986695113770714898725060246429487461e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455611035e-01 0
-2.653593750000000000000000000000000000000000000000000000000000000000000000000009e-01 -2.575546875000000000000000000000000000000000000000000000000000000000000000000026e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455610949e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734479e-01 0
-2.653593750000000000000000000000000000000000000000000000000000000000000000000009e-01 -2.575546875000000000000000000000000000000000000000000000000000000000000000000026e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734436e-01 3.92949081698724154800024167268042228599792514755624647299602449038477050785801e-01 0
-2.575546875000000000000000000000000000000000000000000000000000000000000000000069e-01 -2.497500000000000000000000000000000000000000000000000000000000000000000000000042e-01 3.847834758300007349083569971166246821706301706982158004808607313501754455610949e-01 3.888662787643624448541905821923334553852113427269202238902315901943262481734479e-01 0
-4.995000000000000000000000000000000000000000000000000000000000000000000000000213e-01 -3.746250000000000000000000000000000000000000000000000000000000000000000000000041e-01 3.929490816987241548000241672680422285997925147556246472996024490384770507857924e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834243e-01 1
-4.995000000000000000000000000000000000000000000000000000000000000000000000000213e-01 -4.370625000000000000000000000000000000000000000000000000000000000000000000000084e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834157e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822403e-01 1
-4.995000000000000000000000000000000000000000000000000000000000000000000000000213e-01 -4.370625000000000000000000000000000000000000000000000000000000000000000000000084e-01 4.90936352123405193500030209085052785749740643444530809124503061298096313482236e-01 5.235987755982988730666988896907229714663900196741661963994699320513027343810563e-01 1
-4.370625000000000000000000000000000000000000000000000000000000000000000000000127e-01 -4.058437500000000000000000000000000000000000000000000000000000000000000000000063e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834114e-01 4.74605140385958353716695868782217692891415955329713115487019625921493103032828e-01 1
-4.370625000000000000000000000000000000000000000000000000000000000000000000000127e-01 -4.058437500000000000000000000000000000000000000000000000000000000000000000000063e-01 4.746051403859583537166958687822176928914159553297131154870196259214931030328237e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822403e-01 1
-4.058437500000000000000000000000000000000000000000000000000000000000000000000106e-01 -3.746249999999999999999999999999999999999999999999999999999999999999999999999998e-01 4.582739286485115139333615284793826000330912672148954218495361905448898925834114e-01 4.74605140385958353716695868782217692891415955329713115487019625921493103032828e-01 1
-4.058437500000000000000000000000000000000000000000000000000000000000000000000149e-01 -3.902343750000000000000000000000000000000000000000000000000000000000000000000052e-01 4.746051403859583537166958687822176928914159553297131154870196259214931030328237e-01 4.827707462546817736083630389336352393205782993871219623057613436097947082575385e-01 1
-4.058437500000000000000000000000000000000000000000000000000000000000000000000149e-01 -3.902343750000000000000000000000000000000000000000000000000000000000000000000052e-01 4.827707462546817736083630389336352393205782993871219623057613436097947082575342e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822403e-01 1
-3.902343750000000000000000000000000000000000000000000000000000000000000000000095e-01 -3.746249999999999999999999999999999999999999999999999999999999999999999999999998e-01 4.746051403859583537166958687822176928914159553297131154870196259214931030328237e-01 4.827707462546817736083630389336352393205782993871219623057613436097947082575385e-01 1
-3.902343750000000000000000000000000000000000000000000000000000000000000000000138e-01 -3.824296875000000000000000000000000000000000000000000000000000000000000000000025e-01 4.827707462546817736083630389336352393205782993871219623057613436097947082575342e-01 4.868535491890434835541966240093440125351594714158263857151322024539455108698872e-01 1
-3.902343750000000000000000000000000000000000000000000000000000000000000000000138e-01 -3.824296875000000000000000000000000000000000000000000000000000000000000000000025e-01 4.868535491890434835541966240093440125351594714158263857151322024539455108698829e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822403e-01 1
-3.824296875000000000000000000000000000000000000000000000000000000000000000000068e-01 -3.746249999999999999999999999999999999999999999999999999999999999999999999999998e-01 4.827707462546817736083630389336352393205782993871219623057613436097947082575342e-01 4.868535491890434835541966240093440125351594714158263857151322024539455108698872e-01 1
-3.824296875000000000000000000000000000000000000000000000000000000000000000000068e-01 -3.746249999999999999999999999999999999999999999999999999999999999999999999999998e-01 4.868535491890434835541966240093440125351594714158263857151322024539455108698829e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822403e-01 0
-4.370625000000000000000000000000000000000000000000000000000000000000000000000127e-01 -4.058437500000000000000000000000000000000000000000000000000000000000000000000063e-01 4.909363521234051935000302090850527857497406434445308091245030612980963134822317e-01 5.072675638608520332833645493878878786080653315593485027619864966746995239316526e-01 1
